CntrlType,CntrlNum,PrclErr,AddrAdjusted,CancelType,CityBlock,Parcel,OwnerCode,Handle,Parcel9,AddrNum,AddrSuf,StDir,StName,StType,UnitNum,CancelDate,OwnerName,OccName,BillCO,BillAddr,BillCity,BillState,BillZIP,GeoCityBLockPart,Ward10,Precinct10,InspArea10,Ward00,Precinct02,Nbrhd,CDADist,CDASubDist,PoliceDist,CensTract10,CensGroup10,CensBlock00,AsrNbrhd,NLC,Parity,TmpCityBlock,TmpParcel,FirstDate,LastDate,UpDateGeo
XM,7209,0,0,,118,15,4,10118000015,11800015,416, ,N,6TH,ST, ,,CUNNINGHAM'S,CUNNINGHAM'S,,416 N 6TH ST,ST. LOUIS,MO,63101.0000,118,7,4,3,7,10,35,9,1,4,1256,3,1256.105,261,352,E,118,15,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7208,0,0,,118,15,4,10118000015,11800015,400, ,N,6TH,ST, ,,F W WOOLWORTH INC,F W WOOLWORTH INC,,400 N 6TH ST,ST. LOUIS,MO,63101.0000,118,7,4,3,7,10,35,9,1,4,1256,3,1256.105,261,352,E,118,15,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7207,1,0,,117,15,0,10117000015,11700015,316, ,N,6TH,ST, ,,NATIONS BANK,NATIONS BANK,DAN TEGTMEYER,510 LOCUST,ST. LOUIS,MO,63101.0000,117,7,4,3,7,10,35,9,1,4,1256,3,1256.1051,261,352,E,117,9502,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,7206,1,0,,117,15,0,10117000015,11700015,314, ,N,6TH,ST, ,,NATIONS BANK,NATIONS BANK,DAN TEGTMEYER,510 LOCUST,ST. LOUIS,MO,63101.0000,117,7,4,3,7,10,35,9,1,4,1256,3,1256.1051,261,352,E,117,15,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7205,0,0,,129,100,0,10129000100,12900100,207, ,N,6TH,ST, ,,,,,207 N 6TH ST,ST. LOUIS,MO,63101.0000,129,7,4,3,7,10,35,9,1,4,1256,3,1256.1053,261,352,O,129,100,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7203,1,0,,115,10,0,10115000010,11500010,116, ,N,6TH,ST, ,,,,,116 N 6TH ST,ST. LOUIS,MO,63101.0000,115,7,4,3,7,10,35,9,1,4,1256,3,1256.1065,261,352,E,115,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7201,0,0,,130,10,0,10130000010,13000010,107, ,N,6TH,ST, ,,,,,107 N 6TH ST,ST. LOUIS,MO,63101.0000,130,7,4,3,7,10,35,9,1,4,1256,3,1256.1064,261,352,O,130,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7200,0,0,,2338,100,0,12338000100,233800100,1819, ,N,17TH,ST, ,,,,,1819 N 17TH ST,ST. LOUIS,MO,63106.0000,2338,5,2,1,5,13,60,14,6,4,1266,3,1266.5014,318,351,O,2338,100,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7199,1,0,,828,8011,0,10828008011,82800011,420, ,N,17TH,ST, ,,FARINELLA CAFE,FARINELLA CAFE,,420 N 17TH ST,ST. LOUIS,MO,63103.0000,828,5,7,3,6,10,36,9,1,4,1255,1,1255.1027,262,351,E,828,8011,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7198,0,0,,509,60,0,10509000060,50900060,201, ,N,17TH,ST, ,,SOUTHLAND CORP 7-11,SOUTHLAND CORP 7-11,,201 N 17TH ST,ST. LOUIS,MO,63103.0000,509,5,8,3,7,8,36,9,1,4,1255,1,1255.1047,262,351,O,509,60,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7197,0,0,,1069,230,0,11069000230,106900230,2811, , ,PARNELL,ST, ,,JADE LOUNGE,JADE LOUNGE,,2811 PARNELL ST,ST. LOUIS,MO,63107.0000,1069,5,1,1,5,8,60,14,7,4,1271,3,1203.401,317,350,O,1069,230,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7195,0,0,,3345,30,0,13345000030,334500030,420, , ,DESOTO,AV, ,,SUSMAN WIPING CO,SUSMAN WIPING CO,,420 DESOTO AV,ST. LOUIS,MO,63147.0000,3345.0089,2,1,1,2,1,64,15,30,6,1097,4,1097.1019,339,349,E,3345,30,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7193,0,0,,3364,10,0,13364000010,336400010,419, , ,DESOTO,AV, ,,,TRANS CHEMICAL INC.,,419 DESOTO AV,ST. LOUIS,MO,63147.0000,3364.0083,2,1,1,2,1,64,15,30,6,1097,4,1097.1012,339,349,O,3364,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7192,0,0,,5625,140,0,15625000140,562500140,4171, , ,BINGHAM,AV, ,,,,,4171 BINGHAM AV,ST. LOUIS,MO,63116.0000,5625.0087,14,5,2,14,7,5,2,55,1,1152,3,1152.3001,114,348,O,5626,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,7191,4,0,,5625,140,0,15625000140,562500140,4161, , ,BINGHAM,AV, ,,STERLING LACQUER,STERLING LACQUER,,3150 BRANNON AV,ST. LOUIS,MO,63139.0000,5625.0087,14,5,2,14,7,5,2,55,1,1152,3,1152.3001,114,348,O,5625,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,7189,87,0,,9039,35,0,19039000035,903900035,4092, , ,BINGHAM,AV, ,,CHANDEYSSON ELECTRIC,CHANDEYSSON ELECTRIC,,4092 BINGHAM AV,ST. LOUIS,MO,63116.0000,9039.0083,25,2,1,25,6,16,2,50,1,1153,3,1153.3002,115,348,E,9039,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,7188,0,0,,6371,380,0,16371000380,637100380,4085, , ,BINGHAM,AV, ,,LYON SHEET METAL WORKS INC,LYON SHEET METAL WORKS INC,,4085 BINGHAM AV,ST. LOUIS,MO,63116.0000,6371,25,2,1,25,3,16,2,50,1,1153,5,1153.4004,116,348,O,6371,380,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7187,0,0,,6371,370,0,16371000370,637100370,4051, , ,BINGHAM,AV, ,,SHOP TOWEL SERVICE,SHOP TOWEL SERVICE,,4051 BINGHAM AV,ST. LOUIS,MO,63116.0000,6371,25,2,1,25,3,16,2,50,1,1153,5,1153.4004,116,348,O,6371,370,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7185,0,0,,9040,10,0,19040000010,904000010,4050, , ,BINGHAM,AV, ,,,PROSSER'S,,4050 BINGHAM AV,ST. LOUIS,MO,63116.0000,9040.0087,25,2,1,25,6,16,2,50,1,1153,3,1153.3001,115,348,E,9040,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7183,0,0,,6371,360,0,16371000360,637100360,4041, , ,BINGHAM,AV, ,,BULLSEYE INTERNATIONAL,BULLSEYE INTERNATIONAL,,4041 BINGHAM AV,ST. LOUIS,MO,63116.0000,6371,25,2,1,25,3,16,2,50,1,1153,5,1153.4004,116,348,O,6371,360,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7182,2,0,,9040,21,0,19040000021,904000021,4040, , ,BINGHAM,AV, ,,,,,4040 BINGHAM AV,ST. LOUIS,MO,63116.0000,9040.0087,25,2,1,25,6,16,2,50,1,1153,3,1153.3001,115,348,E,9040,21,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7181,0,0,,2650,200,1,12650000200,265000200,3531, , ,BINGHAM,AV, ,,,,,3531 BINGHAM AV,ST. LOUIS,MO,63111.0000,2650,25,4,2,25,8,16,1,47,1,1155,4,1155.8,103,348,O,2650,200,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7180,0,0,,2650,190,1,12650000190,265000190,3521, , ,BINGHAM,AV, ,,,,,3521 BINGHAM AV,ST. LOUIS,MO,63111.0000,2650,25,4,2,25,8,16,1,47,1,1155,4,1155.8,103,348,O,2650,190,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7179,0,0,,2096,270,1,12096000270,209600270,3801, , ,MCDONALD,AV, ,,THE PINE ROOM,THE PINE ROOM,,3801 MCDONALD AV,ST. LOUIS,MO,63116.0000,2096,15,1,1,15,3,15,6,43,2,1163.01,3,1163.6001,138,347,O,2096,270,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7177,0,0,,4173,255,0,14173000255,417300255,4071, , ,KEOKUK,ST, ,,,BAILEY FARM DAIRY,,4071 KEOKUK ST,ST. LOUIS,MO,63116.0000,4173,25,3,1,25,7,16,2,44,1,1161,4,1161.4003,116,345,O,4173,255,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7176,0,0,,4173,225,0,14173000225,417300225,4035, , ,KEOKUK,ST, ,,KOLPING HOUSE SOCIETY,KOLPING HOUSE SOCIETY,JOHN BARMAN,4035 KEOKUK ST,ST. LOUIS,MO,63116.0000,4173,25,3,1,25,7,16,2,44,1,1161,4,1161.4003,116,345,O,4173,225,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7175,0,0,,6148,260,1,16148000260,614800260,4020, , ,KEOKUK,ST, ,,,APT. BLDG,,4020 KEOKUK ST,ST. LOUIS,MO,63116.0000,6148,25,3,1,25,7,16,2,44,1,1161,4,1161.4006,116,345,E,6148,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,7174,0,0,,4177,70,0,14177000070,417700070,3811, , ,KEOKUK,ST, ,,,APT BLDG,,3811 KEOKUK ST,ST. LOUIS,MO,63116.0000,4177,25,3,1,25,7,16,2,44,1,1163.02,3,1163.5005,116,345,O,4177,70,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7173,0,0,,6095,10,0,16095000010,609500010,3810, , ,KEOKUK,ST, ,,,APT. BLDG,,3810 KEOKUK ST,ST. LOUIS,MO,63116.0000,6095,25,3,1,25,7,16,2,44,1,1163.02,1,1163.4003,116,345,E,6095,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7172,0,0,,4177,60,0,14177000060,417700060,3805, , ,KEOKUK,ST, ,,,APT. BLDG,,3805 KEOKUK ST,ST. LOUIS,MO,63116.0000,4177,25,3,1,25,7,16,2,44,1,1163.02,3,1163.5005,116,345,O,4177,60,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7171,0,0,,2574,140,0,12574000140,257400140,3224, , ,KEOKUK,ST, ,,,,,3224 KEOKUK ST,ST. LOUIS,MO,63118.0000,2574,20,1,2,20,1,16,7,45,3,1164,3,1164.3006,140,345,E,2574,140,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7170,87,0,,4154,185,0,14154000185,415400185,4129, , ,HUMPHREY,ST, ,,,CHURCH OF THE HOLY FAMILY,,4129 HUMPHREY ST,ST. LOUIS,MO,63116.0000,4154,15,3,1,15,9,15,6,43,2,1162,4,1162.4003,138,344,O,4154,185,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7169,0,0,,4154,175,0,14154000175,415400175,4125, , ,HUMPHREY,ST, ,,,CHURCH OF THE HOLY FAMILY,,4125 HUMPHREY ST,ST. LOUIS,MO,63116.0000,4154,15,3,1,15,9,15,6,43,2,1162,4,1162.4003,138,344,O,4154,175,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7168,0,0,,4156,480,0,14156000480,415600480,3973, , ,HUMPHREY,ST, ,,,,,3973 HUMPHREY ST,ST. LOUIS,MO,63116.0000,4156,15,2,1,15,7,15,6,43,2,1162,2,1162.2003,138,344,O,4156,480,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7167,0,0,,155,35,0,10155000035,15500035,1120, ,S,6TH,ST, ,,JOHN WEISER TOBACCO CO.,JOHN WEISER TOBACCO CO.,,1120 S 6TH ST,ST. LOUIS,MO,63104.0000,155.0087,7,5,2,7,5,34,8,13,3,1274,1,1224.2005,266,343,E,155,35,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7166,0,0,,159,20,0,10159000020,15900020,828, ,S,6TH,ST, ,,,,,828 S 6TH ST,ST. LOUIS,MO,63102.0000,159,7,5,3,7,5,35,9,2,4,1274,1,1222.1019,266,343,E,159,20,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7165,0,0,,147,81,0,10147000081,14700081,615, ,S,6TH,ST, ,,JIM BALMER,JIM BALMER,,616 S. 7TH ST.,ST. LOUIS,MO,63102.0000,147,7,5,3,7,5,35,9,2,4,1274,1,1222.1007,266,343,O,147,81,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7164,0,0,,3811,310,0,13811000310,381100310,5571, , ,CHAMBERLAIN,AV, ,,,,,5571 CHAMBERLAIN AV,ST. LOUIS,MO,63112.0000,3811,26,5,1,26,6,48,12,63,5,1055,3,1055.4001,237,340,O,3811,310,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7163,0,0,,3811,300,0,13811000300,381100300,5561, , ,CHAMBERLAIN,AV, ,,,,,5561 CHAMBERLAIN AV,ST. LOUIS,MO,63112.0000,3811,26,5,1,26,6,48,12,63,5,1055,3,1055.4001,237,340,O,3811,300,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7162,0,0,,2687,160,0,12687000160,268700160,3607, , ,OSCEOLA,ST, ,,JERRY DAVIS,JERRY DAVIS,,3607 OSCEOLA ST,ST. LOUIS,MO,63116.0000,2687,25,2,1,25,6,16,2,50,1,1153,5,1153.1007,115,339,O,2687,160,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7161,0,0,,2682,290,0,12682000290,268200290,3223, , ,OSCEOLA,ST, ,,V F W POST 1102,V F W POST 1102,,3223 OSCEOLA ST,ST. LOUIS,MO,63111.0000,2682,25,1,2,25,2,16,1,47,1,1155,1,1155.1,101,339,O,2682,290,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7160,0,0,,2700,165,1,12700000165,270000165,3152, , ,OSCEOLA,ST, ,,CRUSOE'S RESTAURANT,CRUSOE'S RESTAURANT,,3152 OSCEOLA ST,ST. LOUIS,MO,63111.0000,2700,9,2,1,25,2,17,1,47,1,1156,6,1156.6005,101,339,E,2700,165,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7159,0,0,,5754.06,250,0,15754060250,575406250,5833, , ,DEVONSHIRE,AV, ,,ROBERT E PILES,ROBERT E PILES,,5833 DEVONSHIRE AV,ST. LOUIS,MO,63109.0000,5754.06,16,7,2,16,7,7,3,57,2,1141.02,3,1141.6,121,337,O,5754.06,250,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7158,0,0,,346,250,0,10346000250,34600250,927, , ,TYLER,ST, ,,SANG FAH CHINESE GROCERY,SANG FAH CHINESE GROCERY,,927 TYLER ST,ST. LOUIS,MO,63102.0000,346,2,6,1,5,12,64,15,4,4,1266,2,1266.2055,319,335,O,346,250,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7156,4,0,,322,20,0,10322000020,32200020,214, , ,TYLER,ST, ,,GENERAL WASTE WAREHOUSE,GENERAL WASTE WAREHOUSE,,1932 NORTH BROADWAY,ST. LOUIS,MO,63102.0000,322,2,6,1,5,12,64,15,4,4,1266,2,1266.102,338,335,E,322,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,7155,0,0,,293,10,0,10293000010,29300010,121, , ,TYLER,ST, ,,DANIEL HAM DRAYAGE,DANIEL HAM DRAYAGE,,121 TYLER ST,ST. LOUIS,MO,63102.0000,293,2,6,1,5,12,64,15,4,4,1266,2,1266.1018,338,335,O,293,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7154,0,0,,289,30,0,10289000030,28900030,1, , ,TYLER,ST, ,,5 STAR CONCRETE CO,5 STAR CONCRETE CO,,1 TYLER ST,ST. LOUIS,MO,63102.0000,289.0083,2,6,1,5,12,64,15,4,4,1266,2,1266.1,338,335,O,289,30,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7153,0,0,,6341,10,0,16341000010,634100010,6020, , ,PERNOD,AV, ,,MALLINCKRODT SCHOOL,MALLINCKRODT SCHOOL,,6020 PERNOD AV,ST. LOUIS,MO,63139.0000,6341,23,7,2,23,6,9,4,59,2,1141.02,2,1141.5001,130,334,E,6341,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7152,0,0,,6243,20,0,16243000020,624300020,5821, , ,PERNOD,AV, ,,ST JOAN OF ARC PARISH SCHL,ST JOAN OF ARC PARISH SCHL,,5821 PERNOD AV,ST. LOUIS,MO,63139.0000,6243,23,4,2,23,5,14,4,56,2,1142,5,1142.5006,120,334,O,6243,20,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7150,0,0,,6243,20,0,16243000020,624300020,5801, , ,PERNOD,AV, ,,,ST JOAN OF ARC CHURCH,,5801 PERNOD AV,ST. LOUIS,MO,63139.0000,6243,23,4,2,23,5,14,4,56,2,1142,5,1142.5006,120,334,O,6243,20,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7149,0,0,,6244,320,0,16244000320,624400320,3548, , ,SULPHUR,AV, ,,,ST JOAN OF ARC SISTER RESIDENCE,,3548 SULPHUR,ST. LOUIS,MO,0.0000,6244,23,4,2,23,5,14,4,56,2,1142,4,1142.4005,120,467,E,6244,320,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7148,0,0,,6286,290,0,16286000290,628600290,5200, , ,PERNOD,AV, ,,PREMIUM OIL CO,PREMIUM OIL CO,,5200 PERNOD AV,ST. LOUIS,MO,63139.0000,6286,23,5,2,23,9,14,4,56,2,1141.01,4,1141.4,120,334,E,6286,290,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7146,1,0,,1610,80,0,11610000080,161000080,3436, , ,WINNEBAGO,ST, ,,WINNEBAGO PRESBYTERIAN CHU,WINNEBAGO PRESBYTERIAN CHU,,3436 WINNEBAGO ST,ST. LOUIS,MO,63118.0000,1610,20,7,1,15,6,19,7,45,3,1164,5,1164.5004,140,333,E,1610,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,7145,0,0,,1612,320,7,11612000320,161200320,3401, , ,WINNEBAGO,ST, ,,,,,3401 WINNEBAGO ST,ST. LOUIS,MO,63118.0000,1612,20,3,1,20,9,19,7,45,3,1164,5,1164.5,140,333,O,1612,320,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7144,0,0,,1648,10,0,11648000010,164800010,2615, , ,WINNEBAGO,ST, ,,BAKERS UNION HEADQUARTERS,BAKERS UNION HEADQUARTERS,,2615 WINNEBAGO ST,ST. LOUIS,MO,63118.0000,1648,20,5,1,20,5,19,7,45,3,1241,1,1241.1006,144,333,O,1648,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7143,0,0,,295,60,0,10295000060,29500060,120, , ,CLINTON,ST, ,,"VITRO PRODUCTS, INC.","VITRO PRODUCTS, INC.",,P.O. BOX 5440,ST. LOUIS,MO,63147.0000,295,5,4,1,5,12,64,15,4,4,1266,2,1266.101,338,332,E,295,60,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7142,0,0,,2142,30,0,12142000030,214200030,5, , ,CLINTON,ST, ,,RYDERSON STEEL CO,RYDERSON STEEL CO,,5 CLINTON ST,ST. LOUIS,MO,63102.0000,2142.0083,2,6,1,5,12,64,15,4,4,1266,2,1266.1,338,332,O,2142,30,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7140,0,0,,2536,40,0,12536000040,253600040,11, , ,DESTREHAN,ST, ,,MALLINCKRODT INC,MALLINCKRODT INC,,11 DESTREHAN ST,ST. LOUIS,MO,63147.0000,2536.0085,2,1,1,2,1,64,15,4,4,1267,2,1267.1003,338,326,O,2536,40,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7139,0,0,,3787,96,0,13787000096,378700096,1315, , ,AUBERT,AV, ,,ALDI FOOD,ALDI FOOD,,1315 AUBERT AV,ST. LOUIS,MO,63113.0000,3787,18,4,1,18,8,53,13,24,5,1066,1,1066.1006,233,322,O,3787,96,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7138,0,0,,1970,150,0,11970000150,197000150,2915, , ,MCNAIR,AV, ,,,,,2915 MCNAIR AV,ST. LOUIS,MO,63118.0000,1970,9,3,2,9,5,22,7,17,3,1243,3,1243.2005,247,321,O,1970,150,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7137,0,0,,1418,470,0,11418000470,141800470,2865, , ,MCNAIR,AV, ,,NEW HOPE BAPTIST CHURCH,NEW HOPE BAPTIST CHURCH,,2865 MCNAIR AV,ST. LOUIS,MO,63118.0000,1418,9,3,2,9,5,22,7,17,3,1243,1,1243.1005,247,321,O,1418,470,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7135,0,0,,1801,100,7,11801000100,180100100,2734, , ,MCNAIR,AV, ,,,NONAME CAFE,,2734 MCNAIR AV,ST. LOUIS,MO,63118.0000,1801,9,3,2,9,4,22,7,17,3,1233,2,1233.2008,247,321,E,1801,100,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7134,0,0,,1387,300,0,11387000300,138700300,2232, , ,MCNAIR,AV, ,,HENRY EVERS MFG. CO.,HENRY EVERS MFG. CO.,,2232 MCNAIR,ST. LOUIS,MO,63104.0000,1387,7,2,1,7,4,23,7,18,3,1233,3,1233.3009,252,321,E,1387,300,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7133,0,0,,1340,10,0,11340000010,134000010,1910, , ,MCNAIR,AV, ,,,,,1910 MCNAIR AV,ST. LOUIS,MO,63104.0000,1340,7,2,1,7,4,23,7,18,3,1232,3,1232.3012,252,321,E,1340,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,7132,0,0,,4375,40,0,14375000040,437500040,4427, , ,GERALDINE,AV, ,,JACKES - EVANS MFG. CO.,JACKES - EVANS MFG. CO.,,4427 GERALDINE AV,ST. LOUIS,MO,63115.0000,4375,22,3,2,22,11,70,17,66,6,1269,3,1071.3001,340,320,O,4375,40,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7131,4,0,,4375,40,0,14375000040,437500040,4417, , ,GERALDINE,AV, ,,,,,4417 GERALDINE AV,ST. LOUIS,MO,63115.0000,4375,22,3,2,22,11,70,17,66,6,1269,3,1071.3001,340,320,O,4375,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,7130,0,0,,4377,20,0,14377000020,437700020,4400, , ,GERALDINE,AV, ,,,SPUD PACKERS,,4400 GERALDINE AV,ST. LOUIS,MO,63115.0000,4377.0088,1,1,1,22,11,70,17,66,6,1269,3,1071.3,340,320,E,4377,20,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7128,0,0,,4377,10,0,14377000010,437700010,4330, , ,GERALDINE,AV, ,,HARCROS CHEMICAL,HARCROS CHEMICAL,,4330 GERALDINE AV,ST. LOUIS,MO,63115.0000,4377.0088,1,1,1,22,11,70,17,66,6,1269,3,1071.3,340,320,E,4377,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7126,0,0,,4381,60,0,14381000060,438100060,4238, , ,GERALDINE,AV, ,,PQ CORP,PQ CORP,,4238 GERALDINE AV,ST. LOUIS,MO,63115.0000,4381.0087,1,1,1,22,11,70,17,66,6,1269,6,1071.2,340,320,E,4381,60,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7125,4,0,,4381,60,0,14381000060,438100060,4226, , ,GERALDINE,AV, ,,P Q CORPORATION,P Q CORPORATION,,4226 GERALDINE AV,ST. LOUIS,MO,63115.0000,4381.0087,1,1,1,22,11,70,17,66,6,1269,6,1071.2,340,320,E,4381,60,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7124,0,0,,4382.05,10,1,14382050010,438205010,4170, , ,GERALDINE,AV, ,,"AMERICRAFT CARTON, INC.","AMERICRAFT CARTON, INC.",,4170 GERALDINE AV,ST. LOUIS,MO,63115.0000,4382.05,1,1,1,22,11,70,17,66,6,1269,6,1071.2005,340,320,E,4382.05,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7123,4,0,,4382.05,10,1,14382050010,438205010,4160, , ,GERALDINE,AV, ,,SUPERIOR BOX CO.,SUPERIOR BOX CO.,,4160 GERALDINE AV,ST. LOUIS,MO,63115.0000,4382.05,1,1,1,22,11,70,17,66,6,1269,6,1071.2005,340,320,E,4382.05,9502,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,7122,0,0,,4372,70,0,14372000070,437200070,4101, , ,GERALDINE,AV, ,,,FLOORING DISTRIBUTORS,,4101 GERALDINE AV,ST. LOUIS,MO,63115.0000,4372,22,3,2,22,12,70,17,66,6,1269,6,1071.2004,340,320,O,4372,70,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7119,0,0,,5949,60,0,15949000060,594900060,3443, , ,GERALDINE,AV, ,,,,,3443 GERALDINE AV,ST. LOUIS,MO,63115.0000,5949,1,2,2,1,3,52,12,35,5,1064,1,1064.1002,342,320,O,5949,60,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7118,0,0,,5954,10,0,15954000010,595400010,3422, , ,GERALDINE,AV, ,,,,,3422 GERALDINE AV,ST. LOUIS,MO,63115.0000,5954,1,2,2,1,3,52,12,35,5,1064,1,1064.1006,342,320,E,5954,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,7117,0,0,,5397,180,0,15397000180,539700180,4981, , ,THRUSH,AV, ,,,,,4981 THRUSH AV,ST. LOUIS,MO,63120.0000,5397,27,3,1,27,10,72,17,67,6,1074,2,1074.6002,326,319,O,5397,180,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7116,4,0,,5839,290,0,15839000290,583900290,5929, , ,MACKLIND,AV, ,,MEHLER REALTY,MEHLER REALTY,,5929 MACKLIND AV,ST. LOUIS,MO,63109.0000,5839,12,5,1,16,1,6,3,57,1,1022,2,1022.2005,121,318,O,5839,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,7115,0,0,,5829,260,7,15829000260,582900260,5836, , ,MACKLIND,AV, ,,,,,5836 MACKLIND AV,ST. LOUIS,MO,63109.0000,5829,13,1,1,13,1,6,3,57,1,1022,2,1022.2003,137,318,E,5829,260,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7114,0,0,,5690,540,0,15690000540,569000540,5322, , ,MACKLIND,AV, ,,MARGIE CLINES,MARGIE CLINES,,5322 MACKLIND AV,ST. LOUIS,MO,63109.0000,5690,14,1,1,13,1,7,3,57,1,1143,4,1143.4001,137,318,E,5690,540,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7113,0,0,,5690,540,0,15690000540,569000540,5314, , ,MACKLIND,AV, ,,THE LAUNDRY BASKET,THE LAUNDRY BASKET,,5314 MACKLIND AV,ST. LOUIS,MO,63109.0000,5690,14,1,1,13,1,7,3,57,1,1143,4,1143.4001,137,318,E,5690,540,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7112,0,0,,5649,340,0,15649000340,564900340,5121, , ,MACKLIND,AV, ,,,,,5121 MACKLIND AV,ST. LOUIS,MO,63109.0000,5649,16,3,2,16,4,7,3,57,2,1143,4,1143.4004,121,318,O,5649,340,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7111,0,0,,5585,320,0,15585000320,558500320,5007, , ,MACKLIND,AV, ,,ROLANDS TAVERN,ROLANDS TAVERN,,5007 MACKLIND AV,ST. LOUIS,MO,63109.0000,5585,16,3,2,16,4,7,3,57,2,1143,4,1143.4005,121,318,O,5585,320,12/15/92 00:00:00,09/21/17 00:00:00,
XM,7110,0,0,,5585,320,0,15585000320,558500320,5003, , ,MACKLIND,AV, ,,FOLSOM FOOD SHOP,FOLSOM FOOD SHOP,,5003 MACKLIND AV,ST. LOUIS,MO,63109.0000,5585,16,3,2,16,4,7,3,57,2,1143,4,1143.4005,121,318,O,5585,320,12/15/92 00:00:00,09/21/17 00:00:00,
